gamma,max_depth,learning_rate,n_estimators,min_child_weight,train_acc,train_f1,train_tp,train_fp,train_tn,train_fn,train_precision,train_recall,train_roc_auc,val_acc,val_f1,val_tp,val_fp,val_tn,val_fn,val_precision,val_recall,val_roc_auc
5,5,0.25,200,50,0.6202971252170557,0.06285714285714286,132,40,6298,3896,0.7674418604651163,0.03277060575968222,0.5132297332995318,0.5911257792445911,0.046193327630453376,27,8,1585,1107,0.7714285714285715,0.023809523809523808,0.5093937763429288
5,5,0.25,200,100,0.6194289021802045,0.05644582635733078,118,35,6303,3910,0.7712418300653595,0.02929493545183714,0.511886344343148,0.5826916024935826,0.022336769759450172,13,17,1576,1121,0.43333333333333335,0.01146384479717813,0.500396078079694
5,5,0.25,300,20,0.6389156858961991,0.164322393391382,368,83,6255,3660,0.8159645232815964,0.0913604766633565,0.5391324314525365,0.5852585258525853,0.06451612903225806,39,36,1557,1095,0.52,0.03439153439153439,0.5058963321675186
5,5,0.25,300,50,0.6202971252170557,0.06285714285714286,132,40,6298,3896,0.7674418604651163,0.03277060575968222,0.5132297332995318,0.5911257792445911,0.046193327630453376,27,8,1585,1107,0.7714285714285715,0.023809523809523808,0.5093937763429288
5,5,0.25,300,100,0.6194289021802045,0.05644582635733078,118,35,6303,3910,0.7712418300653595,0.02929493545183714,0.511886344343148,0.5826916024935826,0.022336769759450172,13,17,1576,1121,0.43333333333333335,0.01146384479717813,0.500396078079694
5,5,0.25,400,20,0.6389156858961991,0.164322393391382,368,83,6255,3660,0.8159645232815964,0.0913604766633565,0.5391324314525365,0.5852585258525853,0.06451612903225806,39,36,1557,1095,0.52,0.03439153439153439,0.5058963321675186
5,5,0.25,400,50,0.6202971252170557,0.06285714285714286,132,40,6298,3896,0.7674418604651163,0.03277060575968222,0.5132297332995318,0.5911257792445911,0.046193327630453376,27,8,1585,1107,0.7714285714285715,0.023809523809523808,0.5093937763429288
5,5,0.25,400,100,0.6194289021802045,0.05644582635733078,118,35,6303,3910,0.7712418300653595,0.02929493545183714,0.511886344343148,0.5826916024935826,0.022336769759450172,13,17,1576,1121,0.43333333333333335,0.01146384479717813,0.500396078079694
5,5,0.25,500,20,0.6389156858961991,0.164322393391382,368,83,6255,3660,0.8159645232815964,0.0913604766633565,0.5391324314525365,0.5852585258525853,0.06451612903225806,39,36,1557,1095,0.52,0.03439153439153439,0.5058963321675186
5,5,0.25,500,50,0.6202971252170557,0.06285714285714286,132,40,6298,3896,0.7674418604651163,0.03277060575968222,0.5132297332995318,0.5911257792445911,0.046193327630453376,27,8,1585,1107,0.7714285714285715,0.023809523809523808,0.5093937763429288
5,5,0.25,500,100,0.6194289021802045,0.05644582635733078,118,35,6303,3910,0.7712418300653595,0.02929493545183714,0.511886344343148,0.5826916024935826,0.022336769759450172,13,17,1576,1121,0.43333333333333335,0.01146384479717813,0.500396078079694
5,5,0.25,600,20,0.6389156858961991,0.164322393391382,368,83,6255,3660,0.8159645232815964,0.0913604766633565,0.5391324314525365,0.5852585258525853,0.06451612903225806,39,36,1557,1095,0.52,0.03439153439153439,0.5058963321675186
5,5,0.25,600,50,0.6202971252170557,0.06285714285714286,132,40,6298,3896,0.7674418604651163,0.03277060575968222,0.5132297332995318,0.5911257792445911,0.046193327630453376,27,8,1585,1107,0.7714285714285715,0.023809523809523808,0.5093937763429288
5,5,0.25,600,100,0.6194289021802045,0.05644582635733078,118,35,6303,3910,0.7712418300653595,0.02929493545183714,0.511886344343148,0.5826916024935826,0.022336769759450172,13,17,1576,1121,0.43333333333333335,0.01146384479717813,0.500396078079694
5,5,0.25,700,20,0.6389156858961991,0.164322393391382,368,83,6255,3660,0.8159645232815964,0.0913604766633565,0.5391324314525365,0.5852585258525853,0.06451612903225806,39,36,1557,1095,0.52,0.03439153439153439,0.5058963321675186
5,5,0.25,700,50,0.6202971252170557,0.06285714285714286,132,40,6298,3896,0.7674418604651163,0.03277060575968222,0.5132297332995318,0.5911257792445911,0.046193327630453376,27,8,1585,1107,0.7714285714285715,0.023809523809523808,0.5093937763429288
5,5,0.25,700,100,0.6194289021802045,0.05644582635733078,118,35,6303,3910,0.7712418300653595,0.02929493545183714,0.511886344343148,0.5826916024935826,0.022336769759450172,13,17,1576,1121,0.43333333333333335,0.01146384479717813,0.500396078079694
5,5,0.25,800,20,0.6389156858961991,0.164322393391382,368,83,6255,3660,0.8159645232815964,0.0913604766633565,0.5391324314525365,0.5852585258525853,0.06451612903225806,39,36,1557,1095,0.52,0.03439153439153439,0.5058963321675186
5,5,0.25,800,50,0.6202971252170557,0.06285714285714286,132,40,6298,3896,0.7674418604651163,0.03277060575968222,0.5132297332995318,0.5911257792445911,0.046193327630453376,27,8,1585,1107,0.7714285714285715,0.023809523809523808,0.5093937763429288
5,5,0.25,800,100,0.6194289021802045,0.05644582635733078,118,35,6303,3910,0.7712418300653595,0.02929493545183714,0.511886344343148,0.5826916024935826,0.022336769759450172,13,17,1576,1121,0.43333333333333335,0.01146384479717813,0.500396078079694
5,5,0.25,900,20,0.6389156858961991,0.164322393391382,368,83,6255,3660,0.8159645232815964,0.0913604766633565,0.5391324314525365,0.5852585258525853,0.06451612903225806,39,36,1557,1095,0.52,0.03439153439153439,0.5058963321675186
5,5,0.25,900,50,0.6202971252170557,0.06285714285714286,132,40,6298,3896,0.7674418604651163,0.03277060575968222,0.5132297332995318,0.5911257792445911,0.046193327630453376,27,8,1585,1107,0.7714285714285715,0.023809523809523808,0.5093937763429288
5,5,0.25,900,100,0.6194289021802045,0.05644582635733078,118,35,6303,3910,0.7712418300653595,0.02929493545183714,0.511886344343148,0.5826916024935826,0.022336769759450172,13,17,1576,1121,0.43333333333333335,0.01146384479717813,0.500396078079694
5,5,0.28,100,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,100,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,100,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,5,0.28,200,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,200,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,200,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,5,0.28,300,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,300,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,300,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,5,0.28,400,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,400,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,400,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,5,0.28,500,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,500,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,500,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,5,0.28,600,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,600,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,600,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,5,0.28,700,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,700,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,700,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,5,0.28,800,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,800,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,800,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,5,0.28,900,20,0.6294617017171522,0.11680846171533686,254,67,6271,3774,0.7912772585669782,0.06305858987090368,0.5262437158884339,0.5863586358635864,0.06,36,30,1563,1098,0.5454545454545454,0.031746031746031744,0.506456820016142
5,5,0.28,900,50,0.6209724098012734,0.066967466160057,141,42,6296,3887,0.7704918032786885,0.03500496524329692,0.5141891345623237,0.5841584158415841,0.032423208191126277,19,19,1574,1115,0.5,0.01675485008818342,0.5024138343347383
5,5,0.28,900,100,0.6197183098591549,0.06098141972367794,128,42,6296,3900,0.7529411764705882,0.031777557100297914,0.5125754304908242,0.5826916024935826,0.02901023890784983,17,21,1572,1117,0.4473684210526316,0.014991181657848324,0.5009042537291124
5,10,0.01,100,20,0.621165348253907,0.05030229746070133,104,3,6335,3924,0.9719626168224299,0.025819265143992055,0.5126729648534729,0.5856252291895856,0.0156794425087108,9,5,1588,1125,0.6428571428571429,0.007936507936507936,0.5023988879921083
5,10,0.01,100,50,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,100,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,200,20,0.6255064634381632,0.07395038167938932,155,9,6329,3873,0.9451219512195121,0.038480635551142006,0.5185303146200014,0.5867253392005867,0.020851433536055605,12,5,1588,1122,0.7058823529411765,0.010582010582010581,0.5037216393148597
5,10,0.01,200,50,0.6123866486590778,0.004952947003467063,10,0,6338,4018,1.0,0.0024826216484607746,0.5012413108242304,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,200,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,300,20,0.6255064634381632,0.07395038167938932,155,9,6329,3873,0.9451219512195121,0.038480635551142006,0.5185303146200014,0.5867253392005867,0.020851433536055605,12,5,1588,1122,0.7058823529411765,0.010582010582010581,0.5037216393148597
5,10,0.01,300,50,0.6123866486590778,0.004952947003467063,10,0,6338,4018,1.0,0.0024826216484607746,0.5012413108242304,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,300,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,400,20,0.6255064634381632,0.07395038167938932,155,9,6329,3873,0.9451219512195121,0.038480635551142006,0.5185303146200014,0.5867253392005867,0.020851433536055605,12,5,1588,1122,0.7058823529411765,0.010582010582010581,0.5037216393148597
5,10,0.01,400,50,0.6123866486590778,0.004952947003467063,10,0,6338,4018,1.0,0.0024826216484607746,0.5012413108242304,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,400,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,500,20,0.6255064634381632,0.07395038167938932,155,9,6329,3873,0.9451219512195121,0.038480635551142006,0.5185303146200014,0.5867253392005867,0.020851433536055605,12,5,1588,1122,0.7058823529411765,0.010582010582010581,0.5037216393148597
5,10,0.01,500,50,0.6123866486590778,0.004952947003467063,10,0,6338,4018,1.0,0.0024826216484607746,0.5012413108242304,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,500,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,600,20,0.6255064634381632,0.07395038167938932,155,9,6329,3873,0.9451219512195121,0.038480635551142006,0.5185303146200014,0.5867253392005867,0.020851433536055605,12,5,1588,1122,0.7058823529411765,0.010582010582010581,0.5037216393148597
5,10,0.01,600,50,0.6123866486590778,0.004952947003467063,10,0,6338,4018,1.0,0.0024826216484607746,0.5012413108242304,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,600,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,700,20,0.6255064634381632,0.07395038167938932,155,9,6329,3873,0.9451219512195121,0.038480635551142006,0.5185303146200014,0.5867253392005867,0.020851433536055605,12,5,1588,1122,0.7058823529411765,0.010582010582010581,0.5037216393148597
5,10,0.01,700,50,0.6123866486590778,0.004952947003467063,10,0,6338,4018,1.0,0.0024826216484607746,0.5012413108242304,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,700,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,800,20,0.6255064634381632,0.07395038167938932,155,9,6329,3873,0.9451219512195121,0.038480635551142006,0.5185303146200014,0.5867253392005867,0.020851433536055605,12,5,1588,1122,0.7058823529411765,0.010582010582010581,0.5037216393148597
5,10,0.01,800,50,0.6123866486590778,0.004952947003467063,10,0,6338,4018,1.0,0.0024826216484607746,0.5012413108242304,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,800,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,900,20,0.6255064634381632,0.07395038167938932,155,9,6329,3873,0.9451219512195121,0.038480635551142006,0.5185303146200014,0.5867253392005867,0.020851433536055605,12,5,1588,1122,0.7058823529411765,0.010582010582010581,0.5037216393148597
5,10,0.01,900,50,0.6123866486590778,0.004952947003467063,10,0,6338,4018,1.0,0.0024826216484607746,0.5012413108242304,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.01,900,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,100,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,100,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,100,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,200,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,200,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,200,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,300,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,300,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,300,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,400,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,400,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,400,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,500,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,500,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,500,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,600,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,600,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,600,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,700,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,700,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,700,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,800,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,800,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,800,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.04,900,20,0.6301369863013698,0.0944733112895607,200,6,6332,3828,0.970873786407767,0.04965243296921549,0.5243528810475613,0.585991932526586,0.019113814074717638,11,6,1587,1123,0.6470588235294118,0.009700176366843033,0.5029668490120467
5,10,0.04,900,50,0.613737217827513,0.013793103448275862,28,4,6334,4000,0.875,0.006951340615690168,0.5031601133498143,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,10,0.04,900,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,100,20,0.6339957553540421,0.11644154634373545,250,16,6322,3778,0.9398496240601504,0.062065541211519366,0.529770542773636,0.585991932526586,0.024200518582541054,14,9,1584,1120,0.6086956521739131,0.012345679012345678,0.5033479807491108
5,10,0.07,100,50,0.6143160331854138,0.01624015748031496,33,3,6335,3995,0.9166666666666666,0.008192651439920555,0.5038596580014372,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,100,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,200,20,0.6339957553540421,0.11644154634373545,250,16,6322,3778,0.9398496240601504,0.062065541211519366,0.529770542773636,0.585991932526586,0.024200518582541054,14,9,1584,1120,0.6086956521739131,0.012345679012345678,0.5033479807491108
5,10,0.07,200,50,0.6143160331854138,0.01624015748031496,33,3,6335,3995,0.9166666666666666,0.008192651439920555,0.5038596580014372,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,200,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,300,20,0.6339957553540421,0.11644154634373545,250,16,6322,3778,0.9398496240601504,0.062065541211519366,0.529770542773636,0.585991932526586,0.024200518582541054,14,9,1584,1120,0.6086956521739131,0.012345679012345678,0.5033479807491108
5,10,0.07,300,50,0.6143160331854138,0.01624015748031496,33,3,6335,3995,0.9166666666666666,0.008192651439920555,0.5038596580014372,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,300,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,400,20,0.6339957553540421,0.11644154634373545,250,16,6322,3778,0.9398496240601504,0.062065541211519366,0.529770542773636,0.585991932526586,0.024200518582541054,14,9,1584,1120,0.6086956521739131,0.012345679012345678,0.5033479807491108
5,10,0.07,400,50,0.6143160331854138,0.01624015748031496,33,3,6335,3995,0.9166666666666666,0.008192651439920555,0.5038596580014372,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,400,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,500,20,0.6339957553540421,0.11644154634373545,250,16,6322,3778,0.9398496240601504,0.062065541211519366,0.529770542773636,0.585991932526586,0.024200518582541054,14,9,1584,1120,0.6086956521739131,0.012345679012345678,0.5033479807491108
5,10,0.07,500,50,0.6143160331854138,0.01624015748031496,33,3,6335,3995,0.9166666666666666,0.008192651439920555,0.5038596580014372,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,500,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,600,20,0.6339957553540421,0.11644154634373545,250,16,6322,3778,0.9398496240601504,0.062065541211519366,0.529770542773636,0.585991932526586,0.024200518582541054,14,9,1584,1120,0.6086956521739131,0.012345679012345678,0.5033479807491108
5,10,0.07,600,50,0.6143160331854138,0.01624015748031496,33,3,6335,3995,0.9166666666666666,0.008192651439920555,0.5038596580014372,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,600,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,700,20,0.6339957553540421,0.11644154634373545,250,16,6322,3778,0.9398496240601504,0.062065541211519366,0.529770542773636,0.585991932526586,0.024200518582541054,14,9,1584,1120,0.6086956521739131,0.012345679012345678,0.5033479807491108
5,10,0.07,700,50,0.6143160331854138,0.01624015748031496,33,3,6335,3995,0.9166666666666666,0.008192651439920555,0.5038596580014372,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,700,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,800,20,0.6339957553540421,0.11644154634373545,250,16,6322,3778,0.9398496240601504,0.062065541211519366,0.529770542773636,0.585991932526586,0.024200518582541054,14,9,1584,1120,0.6086956521739131,0.012345679012345678,0.5033479807491108
5,10,0.07,800,50,0.6143160331854138,0.01624015748031496,33,3,6335,3995,0.9166666666666666,0.008192651439920555,0.5038596580014372,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,10,0.07,800,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
